sk_d_aluno,nome_completo,matricula_dre,sexo,idade,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
62139aee4b56018564a2dd07b983b981bccc6d5c7255c8a16948290d0e6dd9ef,Lorena da Luz,101079786,Masculino,19.0,27/05/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
fc89d9c6977da4ec08f565b6dbafa347fb94798e38049e25a6800c1d10ec4717,Kaique Cavalcanti,101091289,Feminino,19.0,01/02/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
71be149d5baa7c146b53bcf25266c1d2740fae6afaa8c1987dd566615aa782b2,Isadora Novaes,101042210,Masculino,21.0,06/12/1980,2001/1,2001/1,Vestibular,Ampla Concorrência,
c37686100038843ef29dcf0ca50334b1306506ea694a80666900e344345cc89e,Yago Castro,101079076,Masculino,22.0,20/08/1979,2001/1,2001/1,Vestibular,Ampla Concorrência,
1decf68b8f6324997d55eeb7a63c85b17eb46024250a313c9ab8f7938a463384,Igor Farias,101057954,Masculino,18.0,23/04/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
82735d7535d6ea137fdb21afc881bc434405c50e33770e4d1a044990ccde3f2f,José da Cunha,101018351,Feminino,19.0,07/11/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
e1c7d82076971d66b6ea8ec92e44799ea35e561f72724f2923c07176c1e11ead,Bruna da Paz,101042308,Feminino,18.0,19/02/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
71fe165db27a0ad1709fa5883a70cef53aa1381b9e79da87ac1e42973a9a62e2,Dr. Matheus Souza,101009280,Masculino,21.0,10/03/1980,2001/1,2001/1,Vestibular,Ampla Concorrência,
e91a87685b3ab065aaeb6b436d8933124544725db4029ce19cc6128ffd790c9d,Mariah Gomes,101092401,Feminino,21.0,01/10/1983,2004/1,2001/1,Vestibular,Ampla Concorrência,
07df142f51afdd9bf67f45cdfff0c05c846a69ee7d580f17d64388005057fffb,Pedro Silveira,101009283,Masculino,19.0,18/10/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
c02bba2046e1ed5f86ab2dd65b59176a668fc55728a8fd86c92434898a8cea6b,Clarice Moreira,101086271,Masculino,29.0,07/02/1972,2001/1,2001/1,Refugiado politico,Ampla Concorrência,
ac49a321731ab6470c9eda497d0a855d96cfebe0b8e50a9249645e6d9e1566b5,Valentina Câmara,101051794,Masculino,18.0,24/06/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
e5f98753b26c71dac26c7656acc8cbb60b2759912a8de9b197c58d7aea0ca81e,Henrique Guerra,101034722,Masculino,23.0,09/12/1978,2001/1,2001/1,Vestibular,Ampla Concorrência,
c3a1a4a88fcc51f35f6192da4c5b891a6af0790c093823f7270cec9d6eb333e2,Dra. Ester Fonseca,101015074,Masculino,25.0,26/12/1976,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
2aaf9c5dec54611ef703b73324e502f788999e3765435e352cea7c359f77dc06,Henry Gabriel Peixoto,101087531,Masculino,20.0,25/09/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
7c6dcaf18ade4ca909064a2019b3cd668281da60ddfb25861881124cf345ca82,Lucas Fogaça,101043944,Masculino,18.0,19/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
fed7b500543f98b25088ebe0ed1039635f79572820f968319fb0730efe92f2de,Sr. Diego Peixoto,101046887,Masculino,18.0,18/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
63a2e757b8e78b59d9ad9f2cb1af4f0df2364745c570591427920a6286ac47d5,Danilo Vieira,101017290,Masculino,20.0,23/01/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
94fdf960cb207840fd03b0c8a7ac7191bcffacaf088746cf97f73691b756ccef,Antony Aragão,101031975,Masculino,19.0,26/02/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
7d233ea83d8a94ad9b4c463d5f50dd97846a76ed84b98831cba3267077f263e1,Vitória Novais,101024875,Feminino,18.0,31/10/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
6fe9382bbe728750b11570fd7bd7a8b96e940f324ebf8f4feec9217c79615e76,Luiz Fernando Pereira,101024135,Masculino,18.0,02/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
be7309a55349aafc54b8d902a86be5ac387915d3c4e8f96155b0cbd139bae9f3,Dom Pinto,101024794,Masculino,18.0,21/10/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
27f00a6ad6b2a2fa0702c65db12d99df4f717e73bb7832472a885cc1f985c0a4,Kamilly da Cruz,101076163,Masculino,19.0,06/11/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
543a0b05649ea036160ab89b328b633f74e8c714966b3ad869e95a7eaa210ab6,Maitê Duarte,101014111,Masculino,20.0,11/09/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
3df467a422b293f7d1997c682960ff3a203e52ca6521d5af3d20e0866befb721,Dra. Vitória Vieira,101099608,Masculino,18.0,04/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
6f07f298e2532ecf3fce4e4af049362bec0adc87afee02cb347bfd8cf8e44cc4,Enrico Rocha,101086640,Masculino,18.0,10/03/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
0c65f3030b02f0aed1b46a19da1c6ffb9dfac11e4d251b4f6e01e21cc1a3295b,Cecilia Lopes,101023744,Masculino,18.0,14/11/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
0010d0163ce568cb9f059e1cb8dd20085cefbded0358331a3a86be029b7dc5ac,Maria Vitória Castro,101054805,Masculino,19.0,27/12/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
02819a468ad116921a2bfa77e644bc28ce68993fa3cab12992f0aba234ba27d7,Yago Leão,101079722,Masculino,18.0,12/05/1983,2001/1,2001/1,Cortesia,Ampla Concorrência,
7e970cee25830db83aeb9eae21392051cba9896210e23267356939e76d795425,Ravi Lucca Lima,101042641,Feminino,22.0,12/01/1979,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
dbbc677af6a8f9cabf243a1e48a217fff8adf69f6542b175bf222986644ce989,Otávio Brito,101069969,Feminino,18.0,07/04/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
8fcd7b0e9cb608cc10faea57bf29856ea8ab3c578a493877ed03b6ee9ed189be,Rafaela Vieira,101082897,Masculino,21.0,18/11/1980,2001/1,2001/1,Vestibular,Ampla Concorrência,
2f23ce7c515bb14e87c2cd128698912aea34bf2681fac689ca2881109e1f3b5b,Bruna Ramos,101058607,Feminino,25.0,21/10/1976,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
c20ab0a95dbb92fc6c82b609ba0bc0a4199e618a4353b6721d6dd7ebfe4d1a15,Lorena Pastor,101049228,Masculino,29.0,10/10/1972,2001/1,2001/1,Vestibular,Ampla Concorrência,
244cd7bae51714747fb112c44ab6850a145e2328daa08cc7c5a0aef41e7ddb8b,Sophia Monteiro,101070490,Masculino,18.0,30/10/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
370b08c521a40667bbb1c3a4d53aa7940a458d7f9650cd7fb6f56cb24c890d48,Larissa Duarte,101082281,Masculino,22.0,07/06/1979,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
9b669ba50409f716ff9be0832cc7ea727e8c6da3caddf97cbf929f9a4b097f49,Emilly Cunha,101035992,Masculino,19.0,25/10/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
32ffde4f80f9f750b287291bcc2f7cc500210e314205888661574ecac93da1f9,Dra. Ana Laura Mendes,101082044,Masculino,18.0,24/03/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
00a51a921376ebb1732a9a159e1de4852e26cb324441881c587139bc192ecd96,Arthur Gabriel Souza,101018333,Feminino,20.0,27/12/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
9cf9af130a37edacdb4980108eaae21431717baec10f345e105d12633f21377a,Maria Luiza Câmara,101000304,Masculino,21.0,09/01/1980,2001/1,2001/1,Vestibular,Ampla Concorrência,
aa2c418a3014984bd7934b9f83806efb3fa9742f5734d6b89d85039850cf37dc,Anna Liz Cassiano,101023645,Masculino,20.0,19/03/1982,2002/1,2001/1,Vestibular,Ampla Concorrência,
65ed109dae9c82ee0d3a5a9a99bc3c099a0f90364a7e8c00224b5cb4e264aeb1,Sra. Ana Cecília Martins,101022612,Feminino,19.0,19/01/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
2a66d801a1f60ac8a2b99a4e718e1e27097df6957855d70a458b4cb155e2ad03,Benjamim Araújo,101017310,Masculino,20.0,25/08/1981,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
792c54dfdd73227329fbd5b44d3d81fe310dd91c1c9c13a6da8fc708f04aeafb,Maria Sophia Andrade,101093744,Masculino,20.0,10/01/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
c3a5d5cea9508c33c11fce1096033d31aa2e1e372b128163b94bb3996674fb10,Fernando Novais,101020635,Feminino,19.0,28/09/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
8435bfe38c30e592bf9c439c85cd504b5a1a1073df4b22cd401f910594e093ab,Vitor Duarte,101084439,Masculino,18.0,27/02/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
5ba3eb758fdafee92aab76eab36ceae8a655ef627a325ea00f7addee3b86f2b7,Sr. Vitor Hugo Campos,101067417,Masculino,18.0,11/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
faf21d8b4dff810f4d99bd60e9a47d5760f8f5284b20f3a4f567ac524f2a78c8,Ryan da Mota,101080503,Masculino,22.0,24/10/1979,2001/1,2001/1,Vestibular,Ampla Concorrência,
288adeaab25dc2e4ee8298b040d90e8b8e0991cfcb202840f2181f4f7c3c693c,Alexia Silva,101077920,Masculino,21.0,26/08/1982,2003/1,2001/1,Vestibular,Ampla Concorrência,
22ef1f2229a9e4ff7e30333999f1ef8f01ec8ee304610d805d1b93c4ec43e8c9,Paulo Cassiano,101035110,Masculino,19.0,30/04/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
8bf93ff100fdaae9d2ad8409ce7dc41f59922ba689102c3e2984163bb06e6519,Ana Beatriz Câmara,101006896,Masculino,19.0,22/03/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
df86562676e0fe0fa570596762fea5277cdcafcbbe944afea460efa6336b9271,Cecilia Caldeira,101051288,Masculino,22.0,10/11/1979,2001/1,2001/1,Vestibular,Ampla Concorrência,
e16679854d0329cbe86cd4cc7b575371f9dd292cc4a451b718fa23a65894329c,Sra. Maria Luiza Ramos,101002575,Masculino,18.0,01/07/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
5dc7547b83a0d64c8223b2aaac0444bced83baaa2698f5cba3373d7d20e9a783,Juan Rodrigues,101040150,Masculino,20.0,24/11/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
bc94cac7245041ff3f53d8b093e2a3529a0f2dec76f7e0c223a62bb7893a8d7c,Dr. Luan da Mota,101036081,Masculino,19.0,09/03/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
2a4e94f80d41304e868126ba9c90c0fd84141b324a265bad5562c381d54433ea,Emanuella Farias,101010982,Masculino,19.0,16/02/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
a3d83d5fa573344dd27b2af1a72c4e739e5358a44a451d31cea033da0415c6fb,Joana da Rosa,101021926,Feminino,19.0,14/05/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
54097e6c3afab33d8483d12c77aa6171c4fb8a71bdca4c4987cbb06c05d6ac20,Gael Henrique Mendonça,101173260,Masculino,18.0,14/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
c3391d972bd2f0ce3a2733ff3e29d47b90e769218ce573ea707c926d40155555,Leandro Fonseca,101116757,Masculino,20.0,31/07/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
e81c57c3e4e5d8c2a39c842e66da1035306d8b84f34a29a4a362f9f3c936d073,Caroline Duarte,101194578,Masculino,19.0,10/09/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
e9d95941b5213b8edc2174155950ca9ff69d1439f2a8805f0674b93207f31281,Catarina Sales,101145714,Masculino,19.0,01/12/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
cb9f6674ed13b22a0eecf757610673f0480d88226efd0173ef0997e87def2a3c,Davi Lucas da Mata,101176053,Masculino,19.0,18/06/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
3cd9899a4b9ac6bda762eb1027937d96dfacf0fe680150f32e078833744c4e2f,Caleb Azevedo,101104349,Masculino,18.0,04/07/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
4d1e84eb0c631a2f42161ad9561fb3d0eee719cc0b19ceef88f3b33fea9c7c44,Caio Ferreira,101187961,Masculino,18.0,26/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
84f655340e49e202cb8b693b4b9bffa69a5f54930887d8cac98598310c53b2b3,Sr. João Vitor Fogaça,101166583,Masculino,19.0,02/09/1982,2001/1,2001/2,Vestibular,Ampla Concorrência,
f9086e3426cdbea5c63471abc0c0735666ef8d9bffe42bfb3f865fb51d05ec31,Ana Guerra,101154330,Feminino,18.0,28/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
5a4f10154d7571de7ae499a3c53f65a75660762ba0e2fdb6d15b7e76ddfe728d,Heitor Andrade,101187587,Masculino,20.0,03/05/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
d5e03e099773fd7030768958addab9307b81b28f08fbef0e3a11b042127970e5,Sabrina Ramos,101156238,Masculino,18.0,28/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
adcca872d162f3155d04f531d271ca67a405113c4643fe95163e44a45cfe7581,Yasmin Mendes,101182608,Feminino,21.0,10/05/1980,2001/2,2001/2,Vestibular,Ampla Concorrência,
0addabd973124fe37e3dbab741289ad5942371a34133f49bd8ce92a1a7391685,Brenda Silveira,101199576,Masculino,18.0,21/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
495ad1bbcf4fc67e971a773370875274eac4210e71e6799f60eaefbb9498d089,Davi Miguel Ferreira,101112883,Masculino,24.0,16/07/1977,2001/2,2001/2,Vestibular,Ampla Concorrência,
a7781e323ca62aa109fa25eba87615673a2e9a363ac6f03e37fd2407e8378092,Ana Julia Sampaio,101177393,Masculino,21.0,03/01/1980,2001/1,2001/2,Transf. Ex-Ofício,Ampla Concorrência,
464b114983fd3347bac17598d2618bbe1d2ca241c712b95ace14e246507ee13f,Marcos Vinicius Nogueira,101146652,Masculino,19.0,24/08/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
a89ab504ba60a3b62aac0663e290ad6289ab651b2b93e5a66f439974db327435,Maria Eduarda da Rocha,101135815,Masculino,29.0,15/12/1972,2001/2,2001/2,Vestibular,Ampla Concorrência,
2c558a2c4f12579ad7ff97097aceb66408592e7541d60094436ff1de71f5ac93,Enrico Aragão,101140932,Masculino,20.0,18/11/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
061a44834884b87d6b22e9c02d878052345b1ab14626b3d36086e1d620416baf,Thomas da Cunha,101173604,Masculino,18.0,23/06/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
1bacc32957e07276bfdad1c0042b0f2b1b4f01b9c660f25b09df71e241c15a21,Raul Ribeiro,101161297,Masculino,23.0,10/06/1978,2001/2,2001/2,Vestibular,Ampla Concorrência,
8893ca48c00c801ae63467c42068233996fac9f2c77ff5b446b5289275380d4d,Marina da Mata,101195285,Masculino,20.0,01/12/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
a069f311a511189ada0e12d0eaaa7d53a6ea58fa127616a35ed7b2f46a6fd895,Luiz Henrique da Rocha,101194294,Masculino,19.0,14/02/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
f7b2a215b9c610c10b56ef578154f5f680d06cd9f64985d9eef7e75e47cfeb19,Dra. Sophie Campos,101191567,Masculino,18.0,23/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
8a7478fa1919090da29939425dc260855b4694b53bce0a368d8d890b65d29adb,Larissa Macedo,101101260,Masculino,23.0,03/08/1978,2001/2,2001/2,Vestibular,Ampla Concorrência,
4924c4349468fcb3b0153111eea5cf72eb734d40be9514229c374ee6bbbf5871,Sr. Mateus Mendonça,101198683,Masculino,17.0,02/08/1984,2001/2,2001/2,Vestibular,Ampla Concorrência,
0cf5bb527b1bdda7bf1ab7500d5dc5d3b928fde4e5bc3311454e50de92f24e00,Mirella da Cunha,101199776,Masculino,21.0,03/07/1980,2001/2,2001/2,Vestibular,Ampla Concorrência,
eafe5df4f394315a5b946dd0698e0261f4cfc9bc2e1dc120fcc60b981407ec53,Daniela Rezende,101111498,Masculino,25.0,04/08/1976,2001/1,2001/2,Vestibular,Ampla Concorrência,
5418673456fd37704a5b7523f68ab0b7f9c5199a1c8f0750b5e4d013a9a792f3,Juliana Jesus,101159431,Masculino,19.0,16/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
6c5a355a4c95f805321059de346b13b775bd14f1d4946f95778ab5db01a1cf12,Henry Gabriel Carvalho,101114386,Masculino,22.0,24/10/1979,2001/2,2001/2,Vestibular,Ampla Concorrência,
214ef25492b228dbe672b275c524eb0d122b4b8b973eae0ad1a4d50de0acd3ee,Bella Aragão,101198112,Masculino,20.0,21/12/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
40d6bf17b03430c40471fb3c443c6b8320ac1cb07e7d621313ab149d199170ce,Théo Fogaça,101134391,Masculino,17.0,30/06/1984,2001/2,2001/2,Vestibular,Ampla Concorrência,
5b58881d37a03fffb4f7898dda34d8f6eed51205f5a8927a7a93412e9d5c852f,Otávio Freitas,101114243,Feminino,18.0,13/11/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
4b6f08ff447e5e0bfd0287ce47d213f79f92a7226ceb20afb07f080dc3651b88,Rafaela Gomes,101140299,Feminino,24.0,27/12/1977,2001/2,2001/2,Vestibular,Ampla Concorrência,
98033fbf539122933f19ed2e5ad169c5233829f3e4a838b954868f59d3be3e99,Mathias Pimenta,101110428,Masculino,19.0,06/04/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
ca9150eeed15299c2d4e210a2269ef0b61e849ddf6555659db37b2c4cfe03469,Cecilia Garcia,101117789,Masculino,18.0,11/02/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
a43ead448c57a749db26d219ac52a1bc5516edfb2a742f3f97746223ad06e978,Allana da Mota,101173423,Masculino,19.0,15/02/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
1f8939b3315835442bb40fbc690b7306bf5bc70d05249f317092998e39c7e65d,Alice Cardoso,101179843,Masculino,19.0,21/07/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
f95103c3fa533e9c411eeb563ea7abc098b6d0a004ce03a782520e7af77ea639,Mariana Fogaça,101113796,Feminino,22.0,14/02/1979,2001/2,2001/2,Vestibular,Ampla Concorrência,
e732b49860f6360faf826c34374646c179a973f76c4a90cc758d083a068eda03,Gael Henrique Jesus,101149982,Masculino,18.0,28/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
dc1084e1bacedf534f82b657df909cbc7ed37edd6c8d820683adbd2f643360dc,Pedro Henrique Garcia,101169500,Masculino,20.0,19/10/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
a404a02030d24965979143d4efac23652a4d8c4e260eba4b0875f26bd988a3b4,Lucas Gabriel Borges,101119972,Masculino,20.0,31/03/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
fcf964ba2dbda1367719642c002c52df245aad662356a5a9452ba5d2e1292309,Levi Albuquerque,101163724,Masculino,19.0,03/10/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
826bb7e46ddb200c6f57960b3e9656e7a6865ca2d242429bb89efc1f2a27518b,Enrico Rezende,101134312,Masculino,20.0,16/05/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
c69a060f6d6e27c9cbbcb9bda6654e3231e70fd30571d57f83f62fbab9c95668,Daniel Costela,101158270,Feminino,21.0,25/09/1980,2001/2,2001/2,Vestibular,Ampla Concorrência,
45a36a2a2e2cbae00ae10a30d99a5e58df539793f250af51ea9e106e073d3c8d,Davi Lucca Rocha,101136998,Masculino,18.0,07/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
cf7e9e6c1359c43fd536bc293a198659618421bce8ffe245182f66c7fad2108b,Dante Fonseca,101180309,Masculino,20.0,16/12/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
afc5c7a82c6e28c92f21cf49bb214beb08c48f7d7d1960c9e5d77b6122d82d5a,Marcela Sampaio,101135006,Masculino,21.0,21/04/1980,2001/1,2001/2,Transf. Ex-Ofício,Ampla Concorrência,
b3a8b38cfc86c63f42bff39d08fa8cd4bc5faae0f913ea6d410c776987e44650,José Miguel da Mata,101188685,Masculino,18.0,09/07/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
b8799a1d704fa74e9b886659a9ecf2666c1f59ad1e2548a373131aead42e56f3,Sabrina Sales,101126519,Masculino,22.0,30/06/1981,2003/2,2001/2,Vestibular,Ampla Concorrência,
0d306be2171673592f948638c88f868e08a65713b196e7d29a5d31bc614ac3c8,Vinícius Ferreira,101100766,Masculino,22.0,01/10/1979,2001/2,2001/2,Vestibular,Ampla Concorrência,
ed2826d7c4d5727ce081c4dc3d73ea2ad181e4c48cfff8a8b87623f81db4a407,Dra. Sofia Fogaça,101185497,Masculino,18.0,19/09/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
23402d546905043ce04aec9fe069b086244effd3e0cd2e83b7ab7d284b86efa0,Sara Araújo,101166593,Masculino,18.0,21/12/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
77752dc343cbb09daf2f40e65210cf43a27b75ce5dadb4a3ae7069b54c05ab1f,Dante da Luz,101110228,Masculino,19.0,12/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
c1edc294cc38d4132eb5050ffe6eb72d7bc9ed6aeeb74144e12911f75bb128e9,Maria Laura Gonçalves,101110067,Masculino,20.0,12/12/1981,2001/1,2001/2,Transf. Ex-Ofício,Ampla Concorrência,
8d61a1fd8d5d6f4d7827d8274309ef484e4e640ae7a7ad699f68f0ca0641934d,Otávio Nogueira,101128900,Feminino,18.0,20/02/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
51117a8ec500352d9436bebbff6e8e27bb730ded5d15936b8b5deeb05c4db952,Sra. Maria Eduarda Vasconcelos,101166784,Masculino,19.0,02/07/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
6d1e2344566dc41801a2d6611c061dc510b7fe0d82ed7d5dfb5839175b78a290,Vinicius Teixeira,101188282,Feminino,20.0,18/02/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
942a9ebc4606c9d5046866fb00eb2f4f2283ad5b3688e7abfcee96e6f00478d0,Vitória Gonçalves,101185926,Masculino,18.0,01/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
300912aa03775fd236057ef8db140c76ca095eee2d37721f52a98d822da9c74e,Camila Peixoto,101148043,Masculino,18.0,12/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
559ba8075494d874dfc71f66ac787d0abb262a6868695a4fe2289c6c92576d96,Thales Almeida,101135537,Feminino,20.0,21/08/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
03c4992c0ece0819b377586c04af58471c728a045f65ab77b3ea3e8be4b75b0a,Maria Júlia Pereira,101198056,Masculino,19.0,30/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
2038ea841019338688507363954673eabbb8b6422627414e49054ba74df1086b,Gael Araújo,101149834,Masculino,20.0,20/08/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
814da15e5d422d3ebce07508b5ac672821dff8223e7a4fe45d71f227d7bc4c89,Mathias Rodrigues,101137694,Masculino,20.0,28/01/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
481a9189632dee6e586a80ab645f21afaaac821a6d86323b8c7ccddecf7c83cd,Sr. João Miguel Souza,101126240,Masculino,18.0,15/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
7047dd9eefc3b838dd52fa0a0315ba5798b26ac2aceaaf4b3079faaf4705a2a0,Ana Carolina Sá,101144577,Masculino,19.0,05/10/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
a6d729ca44e52ca5dcbaf18833e7aab297c0c0dfc23b697dd7ea62c3019a2f30,Gael Henrique Pires,101152451,Masculino,18.0,23/09/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
be1a67b38eff4ab690e6f13e92a2137dac12cedf58c28f3282b6cb6b71699e46,Eloah Brito,101137749,Masculino,18.0,20/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
e2a6058241356faaf09e65caf970b2afc568324066b3091cccde5b362455f26c,Dr. Henry Azevedo,101162676,Masculino,22.0,12/11/1979,2001/1,2001/2,Vestibular,Ampla Concorrência,
15ed4e840e6c37b2f1aff4cb607c6f017750b0ef0ff0c817da7eb8fa0904aab5,Yuri Cunha,101177380,Masculino,19.0,22/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
02bf4d6bbefa0b1afb499a574b5a4927bbdb6f3953863f43d05843710c9235bc,Luiz Fernando Moura,101120407,Masculino,19.0,04/01/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
5c97b3af0774131822eaf6cd9bfdb9c812745e3672b8a4862315d45263c0884c,Mariah da Conceição,102091756,Masculino,20.0,08/10/1982,2002/1,2002/1,Vestibular,Ampla Concorrência,
e9a5912291d8ef9acad4cd28a88025f634bb695d4afb0fdae199497931eace89,Amanda Ribeiro,102093506,Masculino,18.0,20/05/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
bec1b0a88ecc426708f19d89d560bbfe14abd38db9a0c2aeb31d7e34e90d39db,Sophia Rios,102005402,Feminino,18.0,09/07/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
2606a6c7574854ebccde5bfedca1cd0a0c5740da1612083063fb809a716310f9,Juan Nunes,102019932,Masculino,19.0,02/08/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
543b2129d5d453313ccc46208d30f6c74d743db5c304d1e216f1c5a5538c5ca1,Emanuella da Paz,102007010,Masculino,18.0,25/01/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
ccaba4f0b9f6733c0273124286332325604e6121d4cf476e37d5d322cb884f12,Anna Liz Melo,102017437,Masculino,19.0,25/09/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
686d599183135313a0568b44c146131752145d2520cca70816fa486892985b85,Gustavo Henrique Cardoso,102063274,Masculino,18.0,30/10/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
337d56da47de9c23b9ade55cd268747aa9bae3d29d1a53bb40d36c931b3495e8,Francisco Dias,102009273,Masculino,19.0,19/12/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
203dbdba7771a09ea910c5b3ecf0c345370c18631c2ba20a9a959f5e5a249b93,Ravi da Luz,102035296,Masculino,19.0,26/05/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
