sk_d_aluno,nome_completo,matricula_dre,sexo,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
620c9c332101a5bae955c66ae72268fbcd3972766179522c8deede6a249addb7,Sra. Mariane Pinto,153,Feminino,01/10/1983,2004/1,2001/1,Vestibular,Ampla Concorrência,
1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1abec52399244d1caed7dbdfa6,Allana Rios,154,Masculino,18/10/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,Eloá Rezende,155,Masculino,07/02/1972,2001/1,2001/1,Refugiado politico,Ampla Concorrência,
0fecf9247f3ddc84db8a804fa3065c013baf6b7c2458c2ba2bf56c2e1d42ddd4,Ana Julia Vieira,156,Masculino,24/06/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
c75de23d89df36ba921287616ee8edb4c986e328a78e033e57c1e5e2b59c838e,Ana Julia Almeida,157,Masculino,09/12/1978,2001/1,2001/1,Vestibular,Ampla Concorrência,
7ed8f0f3b707956d9fb1e889e11153e0aa0a854983081d262fbe5eede32da7ca,Dr. Otávio Viana,158,Masculino,26/12/1976,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
ff2ccb6ba423d356bd549ed4bfb76e96976a0dcde05a09996a1cdb9f83422ec4,Eduarda Monteiro,159,Masculino,25/09/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
a512db2741cd20693e4b16f19891e72b9ff12cead72761fc5e92d2aaf34740c1,Sr. Théo Machado,160,Masculino,19/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
bb668ca95563216088b98a62557fa1e26802563f3919ac78ae30533bb9ed422c,Sr. Gustavo Henrique Araújo,161,Masculino,18/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
79d6eaa2676189eb927f2e16a70091474078e2117c3fc607d35cdc6b591ef355,Henry Gabriel Garcia,162,Masculino,23/01/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
3d3286f7cd19074f04e514b0c6c237e757513fb32820698b790e1dec801d947a,Ana Vitória Lima,163,Masculino,26/02/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
3f9807cb9ae9fb6c30942af6139909d27753a5e03fe5a5c6e93b014f5b17366f,Rebeca da Conceição,164,Feminino,31/10/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
bc52dd634277c4a34a2d6210994a9a5e2ab6d33bb4a3a8963410e00ca6c15a02,Yan Machado,165,Masculino,02/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
e0f05da93a0f5a86a3be5fc0e301606513c9f7e59dac2357348aa0f2f47db984,Emanuella Brito,166,Masculino,21/10/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
73d3f1ba062585bce51f77d70a26be88c44b55d70f81b8bd7e2ded030ca4454a,Olívia Caldeira,167,Masculino,06/11/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
80c3cd40fa35f9088b8741bd8be6153de05f661cfeeb4625ffbf5f4a6c3c02c4,Sr. Enzo Silveira,168,Masculino,11/09/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
f57e5cb1f4532c008183057ecc94283801fcb5afe2d1c190e3dfd38c4da08042,Gabriela da Luz,169,Masculino,04/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
734d0759cdb4e0d0a35e4fd73749aee287e4fdcc8648b71a8d6ed591b7d4cb3f,Danilo Fogaça,170,Masculino,10/03/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,Arthur da Mota,171,Masculino,14/11/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,Maria Luísa Vasconcelos,172,Masculino,27/12/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
4a8596a7790b5ca9e067da401c018b3206befbcf95c38121854d1a0158e7678a,Sr. Calebe Azevedo,173,Masculino,12/05/1983,2001/1,2001/1,Cortesia,Ampla Concorrência,
41e521adf8ae7a0f419ee06e1d9fb794162369237b46f64bf5b2b9969b0bcd2e,Eloah Aparecida,174,Feminino,12/01/1979,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
dac53c17c250fd4d4d81eaf6d88435676dac1f3f3896441e277af839bf50ed8a,Maria Laura Dias,175,Feminino,07/04/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
cba28b89eb859497f544956d64cf2ecf29b76fe2ef7175b33ea59e64293a4461,Luiz Miguel Cavalcante,176,Masculino,18/11/1980,2001/1,2001/1,Vestibular,Ampla Concorrência,
8cd2510271575d8430c05368315a87b9c4784c7389a47496080c1e615a2a00b6,Daniel Vieira,177,Feminino,21/10/1976,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
01d54579da446ae1e75cda808cd188438834fa6249b151269db0f9123c9ddc61,Matheus da Conceição,178,Masculino,10/10/1972,2001/1,2001/1,Vestibular,Ampla Concorrência,
7b69759630f869f2723875f873935fed29d2d12b10ef763c1c33b8e0004cb405,Luna Albuquerque,180,Masculino,30/10/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
580811fa95269f3ecd4f22d176e079d36093573680b6ef66fa341e687a15b5da,Henry Gabriel Nunes,181,Masculino,07/06/1979,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
bfa7634640c53da7cb5e9c39031128c4e583399f936896f27f999f1d58d7b37e,Benjamin Ribeiro,182,Masculino,25/10/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
b8aed072d29403ece56ae9641638ddd50d420f950bde0eefc092ee8879554141,Gael Borges,183,Masculino,24/03/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
52f11620e397f867b7d9f19e48caeb64658356a6b5d17138c00dd9feaf5d7ad6,André Fernandes,184,Feminino,27/12/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
61a229bae1e90331edd986b6bbbe617f7035de88a5bf7c018c3add6c762a6e8d,José Miguel Castro,185,Masculino,09/01/1980,2001/1,2001/1,Vestibular,Ampla Concorrência,
2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,Olivia Garcia,186,Masculino,19/03/1982,2002/1,2001/1,Vestibular,Ampla Concorrência,
38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,Dr. Thiago Vieira,187,Feminino,19/01/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
d6061bbee6cf13bd73765faaea7cdd0af1323e4b125342ac346047f7c4bda1fc,Guilherme Araújo,188,Masculino,25/08/1981,2001/1,2001/1,Transf. Ex-Ofício,Ampla Concorrência,
7045d16ae7f043ec25774a0a85d6f479e5bb019e9c5a1584bc76736d116b8f33,Lavínia da Cunha,189,Masculino,10/01/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
2397346b45823e070f6fc72ac94c0a999d234c472479f0e26b30cdf5942db854,Murilo da Mata,190,Feminino,28/09/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
70260742c2952154c84e2ea9f68b1a7397f49b6d343da1ed284093c0bd72c742,Melissa Rios,191,Masculino,27/02/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
eb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cfeeb69c4c1361993ba4f377b9,Arthur Gabriel Duarte,192,Masculino,11/01/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
684fe39f03758de6a882ae61fa62312b67e5b1e665928cbf3dc3d8f4f53e3562,Benicio Porto,193,Masculino,24/10/1979,2001/1,2001/1,Vestibular,Ampla Concorrência,
7559ca4a957c8c82ba04781cd66a68d6022229fca0e8e88d8e487c96ee4446d0,Sophia Moura,194,Masculino,26/08/1982,2003/1,2001/1,Vestibular,Ampla Concorrência,
1dfacb2ea5a03e0a915999e03b5a56196f1b1664d2f768d1b7eff60ac059789d,Gustavo Henrique Lima,195,Masculino,30/04/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
b4bbe448fde336bb6a7d7d765f36d3327c772b845e7b54c8282aa08c9775ddd7,Asafe Caldeira,196,Masculino,22/03/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,Luara Mendes,197,Masculino,10/11/1979,2001/1,2001/1,Vestibular,Ampla Concorrência,
a4e00d7e6aa82111575438c5e5d3e63269d4c475c718b2389f6d02932c47f8a6,Eloá Castro,198,Masculino,01/07/1983,2001/1,2001/1,Vestibular,Ampla Concorrência,
5a39cadd1b007093db50744797c7a04a34f73b35ed444704206705b02597d6fd,Lorenzo Farias,199,Masculino,24/11/1981,2001/1,2001/1,Vestibular,Ampla Concorrência,
27badc983df1780b60c2b3fa9d3a19a00e46aac798451f0febdca52920faaddf,Eloah das Neves,200,Masculino,09/03/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,Elisa Cunha,201,Masculino,16/02/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
c17edaae86e4016a583e098582f6dbf3eccade8ef83747df9ba617ded9d31309,Sophie Moura,202,Feminino,14/05/1982,2001/1,2001/1,Vestibular,Ampla Concorrência,
4621c1d55fa4e86ce0dae4288302641baac86dd53f76227c892df9d300682d41,Matteo da Mata,203,Masculino,14/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
fc56dbc6d4652b315b86b71c8d688c1ccdea9c5f1fd07763d2659fde2e2fc49a,Maria Sophia Moraes,204,Masculino,31/07/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
f8809aff4d69bece79dabe35be0c708b890d7eafb841f121330667b77d2e2590,Luan Barbosa,205,Masculino,10/09/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9e1d6348caea83c06353c3f39,Sarah Pastor,206,Masculino,01/12/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
968076be2e38cf897d4d6cea3faca9c037e1a4e3b4b7744fb2533e07751bd30a,Luna Viana,207,Masculino,18/06/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
8df66f64b57424391d363fd6b811fed3c430c77597da265025728bd637bad804,Dr. Luiz Miguel Viana,208,Masculino,04/07/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
83f814f7a92e365cbd79f9addceed185761a8d38a06a2d4350bb1fe4b7632b34,Maria Clara Vargas,209,Masculino,26/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
d29d53701d3c859e29e1b90028eec1ca8e2f29439198b6e036c60951fb458aa1,Dr. Bruno Peixoto,210,Masculino,02/09/1982,2001/1,2001/2,Vestibular,Ampla Concorrência,
093434a3ee9e0a010bb2c2aae06c2614dd24894062a1caf26718a01e175569b8,Paulo Monteiro,211,Feminino,28/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
fa2b7af0a811b9acde602aacb78e3638e8506dfead5fe6c3425b10b526f94bdd,Sr. Arthur Miguel Carvalho,212,Masculino,03/05/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
d48ff4b2f68a10fd7c86f185a6ccede0dc0f2c48538d697cb33b6ada3f1e85db,Dr. Yan Aragão,213,Masculino,28/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
802b906a18591ead8a6dd809b262ace4c65c16e89764c40ae326cfcff811e10c,Catarina da Rocha,214,Feminino,10/05/1980,2001/2,2001/2,Vestibular,Ampla Concorrência,
d86580a57f7bf542e85202283cb845953c9d28f80a8e651db08b2fc0b2d6a731,Lucca Carvalho,215,Masculino,21/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678,Lívia Souza,216,Masculino,16/07/1977,2001/2,2001/2,Vestibular,Ampla Concorrência,
16badfc6202cb3f8889e0f2779b19218af4cbb736e56acadce8148aba9a7a9f8,Carolina Oliveira,217,Masculino,03/01/1980,2001/1,2001/2,Transf. Ex-Ofício,Ampla Concorrência,
5966abd0cbfc86f98a186531b2b4ee5f6e910120ce13222f98207203dfc9a9a2,Esther Nascimento,218,Masculino,24/08/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
314f04b30f62e0056bd059354a5536fb2e302107eed143b5fa2aa0bbba07f608,Gabriela Duarte,219,Masculino,15/12/1972,2001/2,2001/2,Vestibular,Ampla Concorrência,
36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,Marcela Lopes,220,Masculino,18/11/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
67e9c3acebb154a282f326d4ff1951cd1f342e58e74d562b556b517da5e56132,Antonella Barbosa,221,Masculino,23/06/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
9b871512327c09ce91dd649b3f96a63b7408ef267c8cc5710114e629730cb61f,Henrique Rios,222,Masculino,10/06/1978,2001/2,2001/2,Vestibular,Ampla Concorrência,
56f4da26ed956730309fa1488611ee0f13b0ac95ebb1bc9b5d210e31ff70e79c,Levi Cunha,223,Masculino,01/12/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
84a5092e4a5b6fe968fd523fb2fc917dbffae44105f82b6b94c8ed5b9a800223,Kaique Correia,224,Masculino,14/02/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
0e6523810856a138a75dec70a9cf3778a5c70b83ac915f22c33f05db97cb3e68,Sr. Marcelo Borges,225,Masculino,23/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
8f1f64db81c40ea10e1e9080c9ae60a7acb8925968c431ee16784dea9841c66f,Dr. Alexandre Fonseca,226,Masculino,03/08/1978,2001/2,2001/2,Vestibular,Ampla Concorrência,
dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,Asafe Souza,227,Masculino,02/08/1984,2001/2,2001/2,Vestibular,Ampla Concorrência,
9d693eeee1d1899cbc50b6d45df953d3835acf28ee869879b45565fccc814765,Luara da Costa,228,Masculino,03/07/1980,2001/2,2001/2,Vestibular,Ampla Concorrência,
08490295488a1189099751ebeddb5992313dd2a831e07a92e66d196ddc261777,Sr. Thomas Rocha,229,Masculino,04/08/1976,2001/1,2001/2,Vestibular,Ampla Concorrência,
a0eaec5a55dc2f5b2ba523018adc485ff620b9d83509b9f37186a7716e438d21,Maria Luiza Correia,230,Masculino,16/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
138d9e809e386a7b800791d1f664f56d1c55f3d1ba411b950862729bc486c5ce,Bento Camargo,231,Masculino,24/10/1979,2001/2,2001/2,Vestibular,Ampla Concorrência,
835d5e8314340ab852a2f979ab4cd53e994dbe38366afb6eed84fe4957b980c8,Jade Nunes,232,Masculino,21/12/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
c0509a487a18b003ba05e505419ebb63e57a29158073e381f57160b5c5b86426,André Fernandes,233,Masculino,30/06/1984,2001/2,2001/2,Vestibular,Ampla Concorrência,
114bd151f8fb0c58642d2170da4ae7d7c57977260ac2cc8905306cab6b2acabc,Arthur Miguel Dias,234,Feminino,13/11/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
0a2d643bfd24a028cd236e76575d828424ccffbfa47392bd09d8ca9dc85e2f8d,Pedro Nunes,235,Feminino,27/12/1977,2001/2,2001/2,Vestibular,Ampla Concorrência,
9a049b03f6fc40bfcf2f136320359257ed4af8513f71aa6fef47f17059bbae23,Manuella Dias,236,Masculino,06/04/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
f0bc318fb8965cad8d73d578cd03c63b7987dc6a79b906aada091e1b6a13443f,Bento Alves,237,Masculino,11/02/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
8ae4c23b80d1e7c8ff79e515fe791ebd68190bae842dda7af193db125f700452,Dr. Henry Barros,238,Masculino,15/02/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
79bf08685d3138f9b109c3546780f056bc954fd69377b84a2cf23622e464897b,Yago Macedo,239,Masculino,21/07/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
6af1f692e9496c6d0b668316eccb93276ae6b6774fa728aac31ff40a38318760,Juan Nogueira,240,Feminino,14/02/1979,2001/2,2001/2,Vestibular,Ampla Concorrência,
749fc650cacb0f06547520d53c31505c8156e0a3be07073eddb2ef3ad9e383ba,Lucas Dias,241,Masculino,28/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
14063697603e22d600d336bee6cff12c8be93509ce84a0642918d89b2aef1753,Gabriel da Rocha,242,Masculino,19/10/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
72440a20f54075ac43f51a2cf0dbb2a14366b38a5c01b110ae174abc1cb44238,Srta. Aurora Siqueira,243,Masculino,31/03/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
82c01ce15b431d420eb6a1febfba7d7a2b69e5bcdcb929cb42cd3e9179d43fc4,Breno Cavalcante,244,Masculino,03/10/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
011af72a910ac4acf367eef9e6b761e0980842c30d4e9809840f4141d5163ede,Gabrielly Casa Grande,245,Masculino,16/05/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
37c20f19f3272b5ccc3a5d80587eb9deb3f4afcf568c4280fb195568da8eb1a2,Srta. Carolina Rocha,246,Feminino,25/09/1980,2001/2,2001/2,Vestibular,Ampla Concorrência,
396f804443825586c1283a27fdcadf74abb82008bcd9b260a30912a26563f27d,Marina da Rosa,247,Masculino,07/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,Daniela Dias,248,Masculino,16/12/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
9f484139a27415ae2e8612bf6c65a8101a18eb5e9b7809e74ca63a45a65f17f4,Cauã Macedo,249,Masculino,21/04/1980,2001/1,2001/2,Transf. Ex-Ofício,Ampla Concorrência,
c75d3f1f5bcd6914d0331ce5ec17c0db8f2070a2d4285f8e3ff11c6ca19168ff,Ana Sophia Fonseca,251,Masculino,09/07/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
d6e5a20b30f87216b2c758f5e7a23c437dbc3dfa1ccb177c474de152bb0ef731,Maria Alice Montenegro,252,Masculino,30/06/1981,2003/2,2001/2,Vestibular,Ampla Concorrência,
e7866fdc6672f827c76f6124ca3eeaff44aff8b7caf4ee1469b2ab887e7e7875,Luiz Miguel Nunes,253,Masculino,01/10/1979,2001/2,2001/2,Vestibular,Ampla Concorrência,
9512d95d00d61bdec03d2b99d6ecc455ee5644ae52d10e7c4a61c93062dc97a3,Paulo Moraes,254,Masculino,19/09/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
9556b82499cc0aaf86aee7f0d253e17c61b7ef73d48a295f37d98f08b04ffa7f,Bella Garcia,255,Masculino,21/12/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
51e8ea280b44e16934d4d611901f3d3afc41789840acdff81942c2f65009cd52,Maria Eduarda da Paz,256,Masculino,12/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
4c970004b0678d439f177e77d3cabdb7e9a44df770948ddc2467cbc76b7211c3,Luiz Gustavo Rios,257,Masculino,12/12/1981,2001/1,2001/2,Transf. Ex-Ofício,Ampla Concorrência,
a30f4ef42176d28f0e2293533c5f532e9c9c5696c68813b35315d17edc44f6b1,Pietro Ribeiro,258,Feminino,20/02/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
7c252ab334fb8fd88e8242c4972c21db9c7ce0b47c9acc4ebfe40c14614cb734,Thomas Nascimento,259,Masculino,02/07/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
39bb88f40d3aa2b2fe9dea67be27c74765db0ebb3ff3cf8fb779af6319fa2045,Rhavi Mendonça,260,Feminino,18/02/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
e888a676e1926d0c08b5f11fb9116df58b62604b05846f39f8d6fc4dd0ba31f1,Zoe Lima,261,Masculino,01/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
9e6a72557ada15d02001f024f43f06edc4a31437e0e1bb3eeac36ca2d0c4fda7,Bruno Ramos,262,Masculino,12/05/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847,Eloah Albuquerque,263,Feminino,21/08/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
bba58959c32abe688d9cb5222b97de973002a67c412d6a8c8d2a79ac692f32b7,Juan Sampaio,264,Masculino,30/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
768b84ef05f655d57fe22d488451f075365f6cd18a13073466aa826cc0ebdbfb,Eloá Souza,265,Masculino,20/08/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
ea5b27556fbb134def2c2fbf944d9cdda3dbdb6b10473a1aec59f6f170c4ca3a,Cauã Araújo,266,Masculino,28/01/1981,2001/2,2001/2,Vestibular,Ampla Concorrência,
8acc23987b8960d83c44541f9f0eb46454cea080ea94d916f56fccf033db866f,Thales Costela,267,Masculino,15/03/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
8b496bf96bbcc9e5ac11c068b6cfb00c32f9d163bb8a3d5af107217499de997a,Gabrielly Aparecida,268,Masculino,05/10/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
f747870ae666c39b589f577856a0f7198b3b81269cb0326de86d8046f2cf72db,Laís Andrade,269,Masculino,23/09/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
d8d1790737d57ac4fe91a2c0a28087c0a97c81f5dc6b19d5e4aec20c08bb95ae,Diego Gomes,270,Masculino,20/04/1983,2001/2,2001/2,Vestibular,Ampla Concorrência,
3635a91e3da857f7847f68185a116a5260d2593f3913f6b1b66cc2d75b0d6ec0,Ana Julia Abreu,271,Masculino,12/11/1979,2001/1,2001/2,Vestibular,Ampla Concorrência,
1c6c0bb2c7ecdc3be8e134f79b9de45155258c1f554ae7542dce48f5cc8d63f0,João Felipe Macedo,272,Masculino,22/11/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022,Luiz Fernando Marques,273,Masculino,04/01/1982,2001/2,2001/2,Vestibular,Ampla Concorrência,
718127812c05853f0bec61582a4a3840b1c844fe11fe1a004b5b7eb8b8b59846,Sra. Esther Cunha,274,Masculino,08/10/1982,2002/1,2002/1,Vestibular,Ampla Concorrência,
3a1dfb05d7257530e6349233688c3e121945c5de50f1273a7620537755d61e45,Gabriel Mendonça,275,Masculino,20/05/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
c76b405781134be1dab7fe45adfb8c32104805a01de7b863e1004b66d56edf9f,Breno Alves,276,Feminino,09/07/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5,Guilherme Lima,277,Masculino,02/08/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
ee62de25ccc2b55d3a0495244b246fb97055b6f1c2697d837b8e94976c03756f,Sr. Nathan Novaes,278,Masculino,25/01/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
efd96aedf377e20afd95285a7c751a864260bd6a149656a4040c5b7757bdbbb6,Eloah Pastor,279,Masculino,25/09/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
7f0a22117f8fe0172cf9209ff622b64a51aaeda21d58b5b62685a93dbe2dad25,Luara Nogueira,280,Masculino,30/10/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
71a1c003a2b855d85582c8f6c7648c49d3fe836408a7e1b5d9b222448acb3c1b,Gustavo Henrique Alves,281,Masculino,19/12/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
27e1615212f3c6ea846ed6c412df1361ce97f006ee20bb5aa2483a3b61d5cadd,Maysa Ferreira,282,Masculino,26/05/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
e0850a775c17a87060c0cf6efad1020e0cbef5a44ba942bef6add5776598de53,Igor Martins,283,Masculino,13/02/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
1e68ed4e3d58a51096a7feea3947f40debf1fd9246ec977eb62ab93c81823ad9,Pietro Borges,284,Masculino,24/04/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
a0d177b4967a6d99f4ff117defe1c0d23d4e78ca4630febcb948ee9e4520eff3,Sophia Sampaio,285,Feminino,01/09/1979,2002/1,2002/1,Vestibular,Ampla Concorrência,
00328ce57bbc14b33bd6695bc8eb32cdf2fb5f3a7d89ec14a42825e15d39df60,Alexia Campos,286,Masculino,22/07/1971,2002/1,2002/1,Transf. Ex-Ofício,Ampla Concorrência,
d7cdaa5ca0582076c8e772cce739e32c5077cfd24f2ea33f04bb754594989a56,Nicolas Correia,287,Masculino,23/07/1985,2002/1,2002/1,Vestibular,Ampla Concorrência,
23c657f2efda7731a3c1990b25f318fa2eb1332208f97ab9cc2a7eac70ab5a76,Sarah Cavalcante,288,Masculino,21/07/1982,2002/1,2002/1,Vestibular,Ampla Concorrência,
09895de0407bcb0386733daa14bdb5dfa544505530c634334a05a60f161b71fc,Dra. Alana Cirino,290,Masculino,31/07/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
33512007840ced1bb0aab68f47cb5f702abd494a15f26bcbe26a1e47af03d841,Thiago Pires,291,Feminino,18/05/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
6db6eb4af1e18ab81d3878e44672185d60ca8c988c9e2f7783de220735534c33,Olívia Costela,292,Masculino,25/06/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
7cb676d57114874e00c536916e6dcad2a5d3cb8c9a5abc06335df359cd9a6ef9,Davi Miguel Sousa,293,Masculino,18/11/1982,2002/1,2002/1,Vestibular,Ampla Concorrência,
2cfc8ccbd7c0b17615323b41e815651ff2ae9ffae45a4599c0499b98ff940429,Sr. Pedro Henrique Cavalcanti,294,Masculino,02/12/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
9cfd3c755be26b4e1645918e2a64a26e3d851ede421e0b257f783b443bc443d1,Caio Porto,295,Masculino,15/01/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
a0f8b2c4cb1ac82abdb37f0fe5203b97be556c4468c83bba18684d620fd8eaf9,Sophia Farias,296,Masculino,10/03/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
4c15f47afe7f817fd559e12ddbc276f4930c5822f2049088d6f6605bec7cea56,Natália da Rocha,297,Masculino,13/05/1982,2002/1,2002/1,Vestibular,Ampla Concorrência,
76ebdb6d45c61ca12e622118cc90939ade672adf7890aa2b246405d4884dd75a,Maria Luiza Pimenta,298,Feminino,19/11/1983,2002/1,2002/1,Vestibular,Ampla Concorrência,
308831041ea4863c3f87d222c31f759411898c874a9006b4bd6c745858b8f3bd,Pedro Henrique Lima,299,Masculino,12/05/1981,2002/1,2002/1,Transf. Ex-Ofício,Ampla Concorrência,
983bd614bb5afece5ab3b6023f71147cd7b6bc2314f9d27af7422541c6558389,Beatriz Pires,300,Feminino,01/11/1981,2002/1,2002/1,Vestibular,Ampla Concorrência,
c3ea99f86b2f8a74ef4145bb245155ff5f91cd856f287523481c15a1959d5fd1,Enzo Ferreira,301,Masculino,06/12/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
f32828acecb4282c87eaa554d2e1db74e418cd6845843012463a3324028bdd9d,Sabrina Gonçalves,302,Masculino,24/04/1984,2002/1,2002/1,Vestibular,Ampla Concorrência,
